省,市,县,县代码,POP_2020_SSP5,POP_2025_SSP5,POP_2030_SSP5,POP_2035_SSP5,POP_2040_SSP5,POP_2045_SSP5,POP_2050_SSP5
广西壮族自治区,桂林市,全州县,450324.0,628901.0,616304.0,600976.0,583040.0,563063.0,541419.0,516661.0
广西壮族自治区,桂林市,象山区,450304.0,258379.0,267286.0,272810.0,275034.0,274247.0,270964.0,266025.0
广西壮族自治区,桂林市,兴安县,450325.0,329260.0,324868.0,317674.0,309187.0,299105.0,287568.0,274543.0
广西壮族自治区,桂林市,秀峰区,450302.0,272829.0,286123.0,296150.0,301663.0,301913.0,298876.0,293167.0
广西壮族自治区,桂林市,雁山区,450311.0,76437.0,74674.0,72711.0,70354.0,68064.0,65065.0,61349.0
广西壮族自治区,桂林市,阳朔县,450321.0,271904.0,266878.0,260620.0,253568.0,245219.0,235431.0,223676.0
广西壮族自治区,桂林市,永福县,450326.0,225748.0,217753.0,208615.0,198774.0,189339.0,178845.0,167953.0
广西壮族自治区,桂林市,资源县,450329.0,139940.0,134741.0,129941.0,125512.0,121192.0,116278.0,111289.0
广西壮族自治区,河池市,巴马瑶族自治县,451227.0,189761.0,170218.0,155708.0,143863.0,133839.0,125059.0,116449.0
广西壮族自治区,河池市,大化瑶族自治县,451229.0,320301.0,303323.0,289357.0,276835.0,264352.0,251640.0,238190.0
广西壮族自治区,河池市,东兰县,451224.0,184575.0,161512.0,147022.0,136941.0,129609.0,122690.0,115906.0
广西壮族自治区,河池市,都安瑶族自治县,451228.0,476936.0,456518.0,438106.0,421270.0,404828.0,388444.0,372685.0
广西壮族自治区,河池市,凤山县,451223.0,126605.0,107016.0,96065.0,88133.0,82174.0,77100.0,70488.0
广西壮族自治区,河池市,环江毛南族自治县,451226.0,242863.0,228230.0,214418.0,202080.0,190561.0,178997.0,167643.0
广西壮族自治区,河池市,金城江区,451202.0,307601.0,297721.0,289059.0,280163.0,271217.0,262281.0,252122.0
广西壮族自治区,河池市,罗城仫佬族自治县,451225.0,288692.0,280614.0,272582.0,263636.0,253696.0,244605.0,233692.0
广西壮族自治区,河池市,南丹县,451221.0,232346.0,216437.0,204226.0,194224.0,186760.0,178535.0,170138.0
广西壮族自治区,河池市,天峨县,451222.0,140871.0,129913.0,120967.0,113870.0,107378.0,100650.0,93420.0
广西壮族自治区,河池市,宜州区,451203.0,522829.0,507879.0,491800.0,475084.0,456013.0,435676.0,414347.0
广西壮族自治区,贺州市,八步区,451102.0,544347.0,521550.0,502631.0,483553.0,462704.0,440668.0,414971.0
广西壮族自治区,贺州市,富川瑶族自治县,451123.0,247616.0,236597.0,225798.0,215390.0,205242.0,195160.0,186011.0
广西壮族自治区,贺州市,平桂区,451103.0,415908.0,399747.0,384165.0,368952.0,353868.0,336221.0,317414.0
广西壮族自治区,贺州市,昭平县,451121.0,333243.0,317396.0,303194.0,288826.0,273273.0,257833.0,240032.0
广西壮族自治区,贺州市,钟山县,451122.0,337540.0,327066.0,316039.0,304233.0,293358.0,281317.0,264348.0
广西壮族自治区,来宾市,合山市,451381.0,102161.0,100862.0,98960.0,96861.0,94161.0,90643.0,86400.0
广西壮族自治区,来宾市,金秀瑶族自治县,451324.0,119140.0,115669.0,111421.0,106937.0,103401.0,97847.0,92856.0
广西壮族自治区,来宾市,武宣县,451323.0,347078.0,342137.0,335124.0,326814.0,317240.0,305675.0,291712.0
广西壮族自治区,来宾市,象州县,451322.0,283310.0,279139.0,273779.0,266964.0,259259.0,250242.0,239691.0
广西壮族自治区,来宾市,忻城县,451321.0,295623.0,283400.0,272339.0,262019.0,250796.0,238938.0,227266.0
广西壮族自治区,来宾市,兴宾区,451302.0,913908.0,898735.0,884230.0,864971.0,839850.0,807899.0,769999.0
广西壮族自治区,柳州市,城中区,450202.0,167912.0,170361.0,171036.0,170188.0,167802.0,164583.0,160018.0
广西壮族自治区,柳州市,柳北区,450205.0,386290.0,389920.0,388894.0,384516.0,377777.0,369096.0,358906.0
广西壮族自治区,柳州市,柳城县,450222.0,362385.0,355904.0,347367.0,337200.0,325895.0,312760.0,298035.0
广西壮族自治区,柳州市,柳江区,450206.0,519291.0,515380.0,507733.0,496808.0,483610.0,466531.0,447126.0
广西壮族自治区,柳州市,柳南区,450204.0,637817.0,651308.0,656637.0,654283.0,646288.0,634241.0,616692.0
广西壮族自治区,柳州市,鹿寨县,450223.0,331457.0,324858.0,316206.0,306606.0,295829.0,283483.0,270254.0
广西壮族自治区,柳州市,融安县,450224.0,283587.0,275529.0,267675.0,259155.0,249957.0,239352.0,227327.0
广西壮族自治区,柳州市,融水苗族自治县,450225.0,378297.0,358784.0,342117.0,325888.0,311481.0,295278.0,276675.0
广西壮族自治区,柳州市,三江侗族自治县,450226.0,291027.0,281505.0,272704.0,263312.0,253032.0,242234.0,229427.0
广西壮族自治区,柳州市,鱼峰区,450203.0,454114.0,456807.0,454780.0,449086.0,440362.0,429528.0,414762.0
广西壮族自治区,南宁市,宾阳县,450126.0,799317.0,789954.0,774444.0,754770.0,730931.0,702698.0,669316.0
广西壮族自治区,南宁市,横州市,450127.0,898342.0,882639.0,862489.0,840132.0,812651.0,780448.0,742393.0
广西壮族自治区,南宁市,江南区,450105.0,533315.0,537273.0,533614.0,525663.0,514607.0,500865.0,483850.0
广西壮族自治区,南宁市,良庆区,450108.0,234752.0,230051.0,224172.0,217152.0,209481.0,200946.0,191514.0
广西壮族自治区,南宁市,隆安县,450123.0,301564.0,293390.0,284282.0,274505.0,264822.0,253345.0,240912.0
广西壮族自治区,南宁市,马山县,450124.0,393952.0,381705.0,369898.0,357907.0,345475.0,330746.0,314984.0
广西壮族自治区,南宁市,青秀区,450103.0,692008.0,695504.0,689663.0,679890.0,665142.0,645823.0,622335.0
广西壮族自治区,南宁市,上林县,450125.0,349076.0,339192.0,328876.0,317904.0,304960.0,290311.0,274138.0
广西壮族自治区,南宁市,武鸣区,450110.0,552960.0,538172.0,519812.0,499698.0,477079.0,451949.0,424954.0
广西壮族自治区,南宁市,西乡塘区,450107.0,1580226.0,1585776.0,1579944.0,1561844.0,1520525.0,1477284.0,1430843.0
广西壮族自治区,南宁市,兴宁区,450102.0,325043.0,324496.0,320424.0,314295.0,306592.0,297101.0,284758.0
广西壮族自治区,南宁市,邕宁区,450109.0,254891.0,249526.0,242346.0,233414.0,223080.0,211731.0,199267.0
广西壮族自治区,钦州市,灵山县,450721.0,1198878.0,1197409.0,1185351.0,1164180.0,1136966.0,1102578.0,1060848.0
广西壮族自治区,钦州市,浦北县,450722.0,726678.0,718305.0,705577.0,688636.0,668583.0,645052.0,617340.0
广西壮族自治区,钦州市,钦北区,450703.0,633663.0,628110.0,617229.0,602975.0,585132.0,564276.0,539752.0
广西壮族自治区,钦州市,钦南区,450702.0,576223.0,570818.0,561913.0,550790.0,536969.0,521383.0,503836.0
广西壮族自治区,梧州市,苍梧县,450421.0,303131.0,290444.0,279480.0,268250.0,257841.0,245086.0,231466.0
广西壮族自治区,梧州市,岑溪市,450481.0,760388.0,743490.0,723300.0,700085.0,673960.0,643580.0,610791.0
广西壮族自治区,梧州市,龙圩区,450406.0,260800.0,255920.0,249510.0,241837.0,232606.0,223609.0,212341.0
广西壮族自治区,梧州市,蒙山县,450423.0,187467.0,182664.0,178215.0,171860.0,163938.0,156844.0,148573.0
广西壮族自治区,梧州市,藤县,450422.0,809664.0,783799.0,758338.0,731408.0,702569.0,669704.0,630698.0
广西壮族自治区,梧州市,万秀区,450403.0,125207.0,124803.0,123483.0,121681.0,119100.0,115909.0,112164.0
广西壮族自治区,梧州市,长洲区,450405.0,400522.0,404169.0,401719.0,396330.0,388289.0,377045.0,363220.0
广西壮族自治区,玉林市,北流市,450981.0,1143561.0,1125594.0,1100509.0,1068903.0,1032977.0,991558.0,943838.0
广西壮族自治区,玉林市,博白县,450923.0,1378673.0,1362335.0,1338221.0,1308968.0,1271292.0,1226698.0,1173316.0
广西壮族自治区,玉林市,福绵区,450903.0,398564.0,397421.0,392395.0,385744.0,376027.0,364542.0,350393.0
广西壮族自治区,玉林市,陆川县,450922.0,765686.0,756061.0,741939.0,725048.0,703317.0,676342.0,647254.0
广西壮族自治区,玉林市,容县,450921.0,645156.0,631840.0,614717.0,595800.0,572958.0,546447.0,517784.0
广西壮族自治区,玉林市,兴业县,450924.0,570518.0,560866.0,548437.0,533956.0,515679.0,494207.0,470628.0
广西壮族自治区,玉林市,玉州区,450902.0,727599.0,736347.0,739524.0,734783.0,723149.0,705837.0,682711.0
贵州省,安顺市,关岭布依族苗族自治县,520424.0,305342.0,308239.0,307539.0,304494.0,299033.0,291417.0,281915.0
贵州省,安顺市,平坝区,520403.0,291672.0,289490.0,285693.0,280350.0,273574.0,265427.0,255593.0
贵州省,安顺市,普定县,520422.0,372489.0,377051.0,377756.0,375176.0,369621.0,362426.0,353318.0
贵州省,安顺市,西秀区,520402.0,778153.0,787470.0,786750.0,777562.0,763763.0,747614.0,727315.0
贵州省,安顺市,镇宁布依族苗族自治县,520423.0,274494.0,271854.0,267762.0,262929.0,256248.0,247920.0,237987.0
贵州省,安顺市,紫云苗族布依族自治县,520425.0,253543.0,246436.0,239277.0,230732.0,221800.0,212071.0,200905.0
贵州省,毕节市,大方县,520521.0,796913.0,810229.0,811468.0,807575.0,796533.0,781667.0,762729.0
贵州省,毕节市,赫章县,520527.0,686668.0,700868.0,704308.0,702228.0,694011.0,682062.0,666729.0
贵州省,毕节市,金沙县,520523.0,568565.0,570409.0,567521.0,561074.0,549647.0,535646.0,518004.0
贵州省,毕节市,纳雍县,520525.0,708505.0,720056.0,724159.0,720988.0,712637.0,699048.0,681353.0
贵州省,毕节市,七星关区,520502.0,1203266.0,1230097.0,1239492.0,1239531.0,1225330.0,1207740.0,1181730.0
贵州省,毕节市,黔西市,520522.0,722766.0,725176.0,719524.0,710616.0,696197.0,679384.0,659281.0
贵州省,毕节市,威宁彝族回族苗族自治县,520526.0,1309248.0,1334119.0,1343440.0,1336645.0,1320551.0,1295445.0,1265246.0
贵州省,毕节市,织金县,520524.0,816465.0,826507.0,827494.0,821979.0,808457.0,790158.0,765348.0
贵州省,贵阳市,白云区,520113.0,265212.0,269651.0,271446.0,270295.0,266982.0,262029.0,254958.0
贵州省,贵阳市,观山湖区,520115.0,264354.0,267967.0,268358.0,267204.0,263484.0,257775.0,250312.0
贵州省,贵阳市,花溪区,520111.0,674121.0,692110.0,697635.0,698646.0,695400.0,683790.0,669365.0
贵州省,贵阳市,开阳县,520121.0,383878.0,382205.0,377611.0,369827.0,361109.0,350042.0,336840.0
贵州省,贵阳市,南明区,520102.0,1006888.0,1039311.0,1053511.0,1055282.0,1043257.0,1025546.0,1004158.0
贵州省,贵阳市,清镇市,520181.0,480985.0,480833.0,477088.0,470834.0,461395.0,450282.0,436610.0
贵州省,贵阳市,乌当区,520112.0,272812.0,279861.0,284053.0,284831.0,283046.0,279047.0,273406.0
贵州省,贵阳市,息烽县,520122.0,229083.0,229592.0,227829.0,224783.0,219854.0,214041.0,206999.0
贵州省,贵阳市,修文县,520123.0,267345.0,267440.0,264602.0,259902.0,253849.0,246387.0,237601.0
贵州省,贵阳市,云岩区,520103.0,952558.0,988794.0,1009658.0,1016180.0,1011584.0,997395.0,978681.0
贵州省,六盘水市,六枝特区,520203.0,533365.0,545130.0,549739.0,549498.0,543494.0,534459.0,521936.0
贵州省,六盘水市,盘州市,520281.0,1083967.0,1098467.0,1101196.0,1094366.0,1078886.0,1057622.0,1030571.0
贵州省,六盘水市,水城区,520221.0,591825.0,590819.0,586889.0,578705.0,567183.0,552850.0,537023.0
贵州省,六盘水市,钟山区,520201.0,782358.0,793518.0,792123.0,785814.0,773379.0,757494.0,736207.0
贵州省,黔东南苗族侗族自治州,岑巩县,522626.0,156374.0,152041.0,147009.0,142432.0,137309.0,132842.0,125576.0
贵州省,黔东南苗族侗族自治州,从江县,522633.0,256203.0,240427.0,228629.0,218151.0,208614.0,198142.0,186989.0
贵州省,黔东南苗族侗族自治州,丹寨县,522636.0,116553.0,116216.0,115253.0,113658.0,111295.0,107930.0,103338.0
贵州省,黔东南苗族侗族自治州,黄平县,522622.0,245490.0,245372.0,243941.0,240787.0,235648.0,228732.0,219911.0
贵州省,黔东南苗族侗族自治州,剑河县,522629.0,165757.0,157550.0,150933.0,145279.0,139783.0,133621.0,127108.0
贵州省,黔东南苗族侗族自治州,锦屏县,522628.0,135435.0,128711.0,122494.0,116861.0,112119.0,107264.0,100768.0
贵州省,黔东南苗族侗族自治州,凯里市,522601.0,508648.0,515457.0,518917.0,515561.0,508167.0,495910.0,480225.0
贵州省,黔东南苗族侗族自治州,雷山县,522634.0,106254.0,103606.0,101158.0,98303.0,95318.0,92468.0,89045.0
贵州省,黔东南苗族侗族自治州,黎平县,522631.0,331483.0,314218.0,299425.0,286004.0,273536.0,260150.0,244298.0
贵州省,黔东南苗族侗族自治州,麻江县,522635.0,115294.0,112032.0,109623.0,106563.0,103526.0,99211.0,94443.0
贵州省,黔东南苗族侗族自治州,榕江县,522632.0,257896.0,245387.0,235084.0,226427.0,217995.0,209167.0,199976.0
贵州省,黔东南苗族侗族自治州,三穗县,522624.0,147142.0,145399.0,142275.0,138929.0,135019.0,131064.0,125815.0
贵州省,黔东南苗族侗族自治州,施秉县,522623.0,121340.0,118301.0,114556.0,110743.0,106546.0,102233.0,97380.0
贵州省,黔东南苗族侗族自治州,台江县,522630.0,91189.0,88639.0,85421.0,82755.0,80521.0,77180.0,73898.0
贵州省,黔东南苗族侗族自治州,天柱县,522627.0,239606.0,230360.0,221280.0,213513.0,206314.0,198269.0,190054.0
贵州省,黔东南苗族侗族自治州,镇远县,522625.0,180391.0,174592.0,169726.0,164413.0,159458.0,153259.0,147231.0
贵州省,黔南布依族苗族自治州,都匀市,522701.0,433570.0,442063.0,446842.0,444776.0,439235.0,430632.0,419951.0
贵州省,黔南布依族苗族自治州,独山县,522726.0,246238.0,241179.0,235904.0,229703.0,222520.0,215027.0,206591.0
贵州省,黔南布依族苗族自治州,福泉市,522702.0,266404.0,264602.0,260947.0,255917.0,249357.0,241767.0,231819.0
贵州省,黔南布依族苗族自治州,贵定县,522723.0,213658.0,211342.0,208075.0,203704.0,198198.0,191921.0,183899.0
贵州省,黔南布依族苗族自治州,惠水县,522731.0,313354.0,306896.0,299074.0,290860.0,281053.0,270494.0,258547.0
贵州省,黔南布依族苗族自治州,荔波县,522722.0,128788.0,123092.0,118404.0,113953.0,110186.0,105674.0,100620.0
贵州省,黔南布依族苗族自治州,龙里县,522730.0,167145.0,164538.0,161204.0,156650.0,151991.0,146554.0,140843.0
贵州省,黔南布依族苗族自治州,罗甸县,522728.0,224437.0,210554.0,200911.0,193043.0,184351.0,174451.0,164949.0
贵州省,黔南布依族苗族自治州,平塘县,522727.0,201984.0,192357.0,184536.0,177213.0,170524.0,163477.0,156329.0
贵州省,黔南布依族苗族自治州,三都水族自治县,522732.0,254668.0,250324.0,244258.0,238077.0,230580.0,221793.0,212189.0
贵州省,黔南布依族苗族自治州,瓮安县,522725.0,363459.0,364547.0,362144.0,357741.0,351478.0,342477.0,331621.0
贵州省,黔南布依族苗族自治州,长顺县,522729.0,177891.0,174799.0,170681.0,165798.0,160555.0,154462.0,147597.0
贵州省,黔西南布依族苗族自治州,安龙县,522328.0,362160.0,366619.0,366550.0,363788.0,358225.0,350141.0,340040.0
贵州省,黔西南布依族苗族自治州,册亨县,522327.0,175766.0,169323.0,163017.0,157135.0,150806.0,143938.0,134499.0
贵州省,黔西南布依族苗族自治州,普安县,522323.0,251370.0,256040.0,257266.0,255626.0,252364.0,246687.0,240560.0
贵州省,黔西南布依族苗族自治州,晴隆县,522324.0,252672.0,256748.0,257637.0,256483.0,252743.0,247613.0,241673.0
贵州省,黔西南布依族苗族自治州,望谟县,522326.0,224213.0,212534.0,201344.0,190552.0,180636.0,170467.0,158048.0
贵州省,黔西南布依族苗族自治州,兴仁市,522302.0,421985.0,428178.0,428524.0,425791.0,418790.0,410865.0,399113.0
贵州省,黔西南布依族苗族自治州,兴义市,522301.0,795934.0,810582.0,817736.0,817890.0,809212.0,794596.0,774396.0
贵州省,黔西南布依族苗族自治州,贞丰县,522325.0,303887.0,305799.0,302705.0,298210.0,290987.0,280482.0,268684.0
贵州省,铜仁市,碧江区,520602.0,299382.0,299472.0,297440.0,292598.0,285623.0,277401.0,267201.0
贵州省,铜仁市,德江县,520626.0,349963.0,340535.0,330102.0,318944.0,307498.0,295855.0,282864.0
贵州省,铜仁市,江口县,520621.0,164484.0,160993.0,157017.0,152603.0,147860.0,142364.0,136044.0
贵州省,铜仁市,石阡县,520623.0,290490.0,287400.0,284197.0,278062.0,270778.0,262339.0,252664.0
贵州省,铜仁市,思南县,520624.0,490690.0,492051.0,491079.0,483646.0,471113.0,459044.0,445456.0
贵州省,铜仁市,松桃苗族自治县,520628.0,465226.0,456827.0,446512.0,434463.0,421212.0,405433.0,388223.0
贵州省,铜仁市,万山区,520603.0,94087.0,90902.0,87767.0,84573.0,81209.0,77839.0,73415.0
贵州省,铜仁市,沿河土家族自治县,520627.0,429029.0,422446.0,412675.0,402686.0,390504.0,377970.0,362536.0
贵州省,铜仁市,印江土家族苗族自治县,520625.0,264971.0,265239.0,263608.0,259525.0,253329.0,245465.0,236276.0
贵州省,铜仁市,玉屏侗族自治县,520622.0,118886.0,117723.0,115950.0,113655.0,110541.0,107018.0,102471.0
贵州省,遵义市,播州区,520304.0,645856.0,647446.0,643718.0,635635.0,622051.0,605658.0,586073.0
贵州省,遵义市,赤水市,520381.0,185694.0,181580.0,177118.0,172092.0,166797.0,160130.0,153087.0
贵州省,遵义市,道真仡佬族苗族自治县,520325.0,211335.0,200268.0,190368.0,180870.0,173049.0,165008.0,156162.0
贵州省,遵义市,凤冈县,520327.0,300628.0,298466.0,294669.0,288353.0,280757.0,270815.0,258591.0
贵州省,遵义市,红花岗区,520302.0,785258.0,797077.0,799945.0,795189.0,783942.0,769085.0,749101.0
贵州省,遵义市,汇川区,520303.0,575986.0,582872.0,582887.0,577776.0,568226.0,556177.0,542231.0
贵州省,遵义市,湄潭县,520328.0,367494.0,370230.0,369399.0,366036.0,357403.0,346951.0,334502.0
贵州省,遵义市,仁怀市,520382.0,536361.0,542130.0,541955.0,538535.0,530718.0,519215.0,505272.0
贵州省,遵义市,绥阳县,520323.0,360685.0,356869.0,351924.0,345468.0,336099.0,325560.0,311936.0
贵州省,遵义市,桐梓县,520322.0,499751.0,503002.0,500995.0,495541.0,486204.0,475164.0,459770.0
贵州省,遵义市,务川仡佬族苗族自治县,520326.0,274233.0,255545.0,240295.0,226736.0,214962.0,203095.0,190095.0
贵州省,遵义市,习水县,520330.0,502256.0,499449.0,492573.0,483602.0,471416.0,457283.0,440375.0
贵州省,遵义市,余庆县,520329.0,222077.0,219381.0,215689.0,211491.0,206071.0,199642.0,191788.0
贵州省,遵义市,正安县,520324.0,372459.0,362307.0,351648.0,339579.0,326695.0,311895.0,297389.0
海南省,白沙黎族自治县,白沙黎族自治县,469025.0,168063.0,162829.0,157021.0,150576.0,144382.0,137327.0,129926.0
海南省,保亭黎族苗族自治县,保亭黎族苗族自治县,469029.0,149009.0,146059.0,142546.0,138342.0,133709.0,127930.0,121881.0
海南省,昌江黎族自治县,昌江黎族自治县,469026.0,240400.0,236074.0,230964.0,225095.0,218133.0,209538.0,200422.0
海南省,澄迈县,澄迈县,469023.0,503045.0,495165.0,484061.0,470687.0,454882.0,437542.0,417602.0
海南省,儋州市,儋州市,460400.0,969119.0,961577.0,945063.0,925890.0,901321.0,869686.0,836404.0
海南省,定安县,定安县,469021.0,267711.0,258880.0,249302.0,238537.0,226316.0,212876.0,198399.0
海南省,东方市,东方市,469007.0,477070.0,472814.0,466975.0,459226.0,449387.0,437021.0,423582.0
海南省,海口市,龙华区,460106.0,696224.0,701525.0,701764.0,696516.0,682088.0,665756.0,638290.0
海南省,海口市,美兰区,460108.0,368565.0,373864.0,375623.0,374116.0,369231.0,361577.0,353017.0
海南省,海口市,琼山区,460107.0,471801.0,469655.0,466111.0,458009.0,446106.0,430042.0,412378.0
海南省,海口市,秀英区,460105.0,772562.0,784774.0,786517.0,780111.0,765611.0,745110.0,719045.0
海南省,乐东黎族自治县,乐东黎族自治县,469027.0,516709.0,505550.0,492939.0,478616.0,463686.0,447794.0,431327.0
海南省,临高县,临高县,469024.0,426762.0,421348.0,413577.0,404356.0,392767.0,378795.0,362661.0
海南省,陵水黎族自治县,陵水黎族自治县,469028.0,340929.0,339456.0,335855.0,329307.0,321518.0,312758.0,302314.0
海南省,琼海市,琼海市,469002.0,501534.0,489759.0,477253.0,463300.0,446894.0,427832.0,407313.0
海南省,琼中黎族苗族自治县,琼中黎族苗族自治县,469030.0,171383.0,163714.0,155996.0,148201.0,140638.0,132390.0,123902.0
海南省,三沙市,南沙区,460302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海南省,三沙市,西沙区,460301.0,44115.0,44115.0,44115.0,44115.0,44115.0,44115.0,44115.0
海南省,三亚市,海棠区,460202.0,90847.0,90485.0,88612.0,86837.0,85349.0,83314.0,80924.0
海南省,三亚市,吉阳区,460203.0,227217.0,231143.0,231352.0,229795.0,226984.0,223363.0,218527.0
海南省,三亚市,天涯区,460204.0,412393.0,412922.0,410111.0,405099.0,397541.0,388518.0,377502.0
海南省,三亚市,崖州区,460205.0,122433.0,121838.0,120541.0,119075.0,116995.0,114327.0,110592.0
海南省,屯昌县,屯昌县,469022.0,256086.0,248640.0,240248.0,231073.0,220096.0,208295.0,195574.0
海南省,万宁市,万宁市,469006.0,645554.0,639961.0,631525.0,620184.0,606447.0,589664.0,571023.0
海南省,文昌市,文昌市,469005.0,647573.0,637530.0,624233.0,609548.0,592096.0,571801.0,549072.0
海南省,五指山市,五指山市,469001.0,105926.0,102792.0,99565.0,96018.0,92412.0,88105.0,83371.0
河北省,保定市,安国市,130683.0,385920.0,382455.0,376212.0,367642.0,356509.0,342010.0,324608.0
河北省,保定市,安新县,130632.0,435760.0,430753.0,423116.0,413348.0,400918.0,385581.0,366967.0
河北省,保定市,博野县,130637.0,242388.0,240444.0,236821.0,231598.0,224972.0,216570.0,205885.0
河北省,保定市,定兴县,130626.0,523774.0,521656.0,514710.0,505511.0,491324.0,473349.0,453309.0
河北省,保定市,定州市,130682.0,1200945.0,1212727.0,1213594.0,1202695.0,1179404.0,1144758.0,1100280.0
河北省,保定市,阜平县,130624.0,202389.0,194853.0,187271.0,179724.0,172318.0,163988.0,155199.0
河北省,保定市,高碑店市,130684.0,668592.0,670239.0,664313.0,652390.0,634931.0,613989.0,588504.0
河北省,保定市,高阳县,130628.0,359453.0,355448.0,348859.0,340513.0,329769.0,315332.0,296973.0
河北省,保定市,竞秀区,130602.0,573647.0,584674.0,589595.0,587290.0,580312.0,568927.0,553801.0
河北省,保定市,涞水县,130623.0,351919.0,344330.0,334463.0,323824.0,310863.0,296541.0,280575.0
河北省,保定市,涞源县,130630.0,264538.0,262043.0,257235.0,251012.0,244100.0,235456.0,225975.0
河北省,保定市,蠡县,130635.0,515078.0,513340.0,507111.0,498573.0,485971.0,469687.0,449563.0
河北省,保定市,莲池区,130606.0,769393.0,782221.0,784781.0,780506.0,768212.0,752224.0,730681.0
河北省,保定市,满城区,130607.0,406329.0,400890.0,392925.0,383910.0,371686.0,356756.0,338560.0
河北省,保定市,清苑区,130608.0,561271.0,554897.0,544278.0,530625.0,512971.0,491659.0,466235.0
河北省,保定市,曲阳县,130634.0,621645.0,618005.0,610344.0,599865.0,584113.0,563209.0,538177.0
河北省,保定市,容城县,130629.0,283220.0,283419.0,281824.0,278048.0,272261.0,264278.0,254642.0
河北省,保定市,顺平县,130636.0,276563.0,269583.0,261665.0,253118.0,242643.0,230058.0,215809.0
河北省,保定市,唐县,130627.0,536782.0,530596.0,520716.0,508471.0,493376.0,474804.0,453037.0
河北省,保定市,望都县,130631.0,276780.0,273369.0,267793.0,260386.0,250894.0,239709.0,226396.0
河北省,保定市,雄县,130638.0,357232.0,356036.0,351895.0,345629.0,337057.0,325839.0,311919.0
河北省,保定市,徐水区,130609.0,565692.0,558569.0,547495.0,534034.0,516737.0,496207.0,471237.0
河北省,保定市,易县,130633.0,538306.0,522911.0,505687.0,486494.0,465773.0,441204.0,413289.0
河北省,保定市,涿州市,130681.0,635570.0,631202.0,621523.0,608691.0,590407.0,568063.0,541348.0
河北省,沧州市,沧县,130921.0,651656.0,647353.0,638533.0,627296.0,611720.0,593900.0,572388.0
河北省,沧州市,东光县,130923.0,352385.0,347168.0,340742.0,333634.0,324711.0,313844.0,300189.0
河北省,沧州市,海兴县,130924.0,229852.0,227944.0,225153.0,220777.0,215905.0,209541.0,202714.0
河北省,沧州市,河间市,130984.0,828567.0,819212.0,804486.0,786756.0,764385.0,735654.0,700060.0
河北省,沧州市,黄骅市,130983.0,632438.0,630009.0,623034.0,612376.0,598157.0,582014.0,563150.0
河北省,沧州市,孟村回族自治县,130930.0,201545.0,198460.0,194251.0,189078.0,183101.0,176056.0,167287.0
河北省,沧州市,南皮县,130927.0,352436.0,346268.0,338115.0,328818.0,318108.0,305694.0,291032.0
河北省,沧州市,泊头市,130981.0,627892.0,629508.0,625728.0,617810.0,606032.0,591090.0,571384.0
河北省,沧州市,青县,130922.0,412906.0,412739.0,410483.0,404239.0,394658.0,381957.0,367256.0
河北省,沧州市,任丘市,130982.0,862032.0,860054.0,851990.0,838171.0,819878.0,797776.0,768789.0
河北省,沧州市,肃宁县,130926.0,329876.0,325177.0,318766.0,310891.0,301107.0,288896.0,274546.0
河北省,沧州市,吴桥县,130928.0,266710.0,262837.0,258226.0,253012.0,246461.0,238443.0,228425.0
河北省,沧州市,献县,130929.0,588949.0,580849.0,569973.0,556358.0,539939.0,519430.0,495314.0
河北省,沧州市,新华区,130902.0,245870.0,251162.0,254107.0,254692.0,253947.0,251019.0,246123.0
河北省,沧州市,盐山县,130925.0,443874.0,438940.0,430727.0,421161.0,408810.0,394058.0,375853.0
河北省,沧州市,运河区,130903.0,360635.0,372668.0,378777.0,380655.0,377602.0,372664.0,365007.0
河北省,承德市,承德县,130821.0,370862.0,359564.0,346985.0,335288.0,322255.0,308324.0,294128.0
河北省,承德市,丰宁满族自治县,130826.0,337353.0,323994.0,311082.0,299123.0,288490.0,276025.0,263819.0
河北省,承德市,宽城满族自治县,130827.0,247381.0,241128.0,233889.0,226528.0,218716.0,208797.0,198094.0
河北省,承德市,隆化县,130825.0,357072.0,343049.0,329880.0,317156.0,305628.0,292356.0,280057.0
河北省,承德市,滦平县,130824.0,281167.0,272530.0,263371.0,253869.0,244234.0,233620.0,222670.0
河北省,承德市,平泉市,130881.0,440923.0,430757.0,419577.0,406794.0,393835.0,379969.0,364899.0
河北省,承德市,双滦区,130803.0,144403.0,143546.0,141618.0,138855.0,135648.0,132003.0,127850.0
河北省,承德市,双桥区,130802.0,455633.0,459328.0,457929.0,454119.0,447350.0,437886.0,424009.0
河北省,承德市,围场满族蒙古族自治县,130828.0,395989.0,378910.0,363309.0,348509.0,335115.0,319476.0,303868.0
河北省,承德市,兴隆县,130822.0,308865.0,299003.0,288841.0,277884.0,267099.0,254786.0,240683.0
河北省,承德市,鹰手营子矿区,130804.0,54037.0,53747.0,52927.0,51923.0,50884.0,49229.0,47271.0
河北省,邯郸市,成安县,130424.0,381441.0,380572.0,375848.0,369017.0,359245.0,345859.0,329215.0
河北省,邯郸市,磁县,130427.0,456004.0,457771.0,454083.0,447468.0,436665.0,422954.0,406457.0
河北省,邯郸市,丛台区,130403.0,713065.0,725231.0,728385.0,724366.0,714158.0,699538.0,677341.0
河北省,邯郸市,大名县,130425.0,789826.0,787404.0,779570.0,766832.0,747194.0,721657.0,689541.0
