,cum_CO2_2050_POP,cum_CO2_2050_GDP,cum_CO2_2050_combined,weighted_distance_2050_POP,weighted_distance_2050_GDP,weighted_distance_2050_combined,stored_CO2_2050_POP,stored_CO2_2050_GDP,stored_CO2_2050_combined
2234,0.0,0.0,0.0,,,,0.0,0.0,0.0
2235,0.0,0.0,0.0,,,,0.0,0.0,0.0
2236,0.0,0.0,0.0,,,,0.0,0.0,0.0
2237,0.0,0.0,0.0,,,,0.0,0.0,0.0
2238,88.8,88.8,88.8,48.65620495495495,49.48496621621619,47.113648648648635,88.8,88.80000000000001,88.80000000000001
2239,0.0,0.0,0.0,,,,0.0,0.0,0.0
2240,0.0,0.0,0.0,,,,0.0,0.0,0.0
2241,0.0,0.0,0.0,,,,0.0,0.0,0.0
2242,0.0,0.0,0.0,,,,0.0,0.0,0.0
2243,0.0,0.0,0.0,,,,0.0,0.0,0.0
2244,98.2,172.3,143.8,55.44751527494909,74.46479396401624,67.29589707927678,98.2,172.3,143.79999999999998
2245,0.0,0.0,0.0,,,,0.0,0.0,0.0
2246,0.0,0.0,0.0,,,,0.0,0.0,0.0
2247,0.0,0.0,0.0,,,,0.0,0.0,0.0
2248,0.0,0.0,0.0,,,,0.0,0.0,0.0
2249,0.0,0.0,0.0,,,,0.0,0.0,0.0
2250,0.0,0.0,0.0,,,,0.0,0.0,0.0
2251,0.0,0.0,0.0,,,,0.0,0.0,0.0
2252,0.0,0.0,0.0,,,,0.0,0.0,0.0
2253,0.0,0.0,0.0,,,,0.0,0.0,0.0
2254,0.0,0.0,0.0,,,,0.0,0.0,0.0
2255,0.0,0.0,0.0,,,,0.0,0.0,0.0
2256,27.5,6.6,16.1,0.0,0.0,0.0,27.5,6.6,16.1
2257,0.0,0.0,0.0,,,,0.0,0.0,0.0
2258,55.8,46.7,55.5,0.0,0.0,0.0,55.8,46.7,55.5
2259,0.0,0.0,0.0,,,,0.0,0.0,0.0
2260,19.6,4.6,17.6,0.0,0.0,0.0,19.6,4.6,17.6
2261,0.0,0.0,0.0,,,,0.0,0.0,0.0
2262,0.0,0.0,0.0,,,,0.0,0.0,0.0
2263,0.0,0.0,0.0,,,,0.0,0.0,0.0
2264,11.4,11.4,11.4,0.0,0.0,0.0,11.4,11.4,11.4
2265,7.4,13.8,6.3,0.0,15.593478260869569,0.0,7.4,13.8,6.3
2266,47.9,40.7,40.7,35.48632567849686,55.2592628992629,43.070417690417685,47.900000000000006,40.7,40.7
2267,0.0,0.0,0.0,,,,0.0,0.0,0.0
2268,0.0,0.0,0.0,,,,0.0,0.0,0.0
2269,0.0,0.0,0.0,,,,0.0,0.0,0.0
2270,0.0,0.0,0.0,,,,0.0,0.0,0.0
2271,0.0,0.0,0.0,,,,0.0,0.0,0.0
2272,0.0,0.0,0.0,,,,0.0,0.0,0.0
2273,0.0,0.0,0.0,,,,0.0,0.0,0.0
2274,0.0,0.0,0.0,,,,0.0,0.0,0.0
2275,0.0,0.0,0.0,,,,0.0,0.0,0.0
2276,0.0,0.0,0.0,,,,0.0,0.0,0.0
2277,10.9,4.3,9.0,212.04,212.04,212.04,10.9,4.3,9.0
2278,0.0,0.0,0.0,,,,0.0,0.0,0.0
2279,0.0,0.0,0.0,,,,0.0,0.0,0.0
2280,0.7,0.2,0.5,183.74,183.74,183.74,0.7,0.2,0.5
2281,0.0,0.0,0.0,,,,0.0,0.0,0.0
2282,0.0,0.0,0.0,,,,0.0,0.0,0.0
2283,0.0,0.0,0.0,,,,0.0,0.0,0.0
2284,0.0,0.0,0.0,,,,0.0,0.0,0.0
2285,0.0,0.0,0.0,,,,0.0,0.0,0.0
2286,0.0,0.0,0.0,,,,0.0,0.0,0.0
2287,27.3,6.5,11.7,26.69750915750916,0.0,0.0,27.299999999999997,6.5,11.7
2288,6.0,14.3,10.1,0.0,0.0,0.0,6.0,14.3,10.1
2289,12.1,4.4,6.0,0.0,0.0,0.0,12.1,4.4,6.0
2290,0.0,0.0,0.0,,,,0.0,0.0,0.0
2291,0.0,0.0,0.0,,,,0.0,0.0,0.0
2292,0.0,0.0,0.0,,,,0.0,0.0,0.0
2293,3.5,0.6,2.0,0.0,0.0,0.0,3.5,0.6,2.0
2294,17.8,11.1,17.0,0.0,0.0,0.0,17.8,11.1,17.0
2295,13.2,12.3,13.9,0.0,0.0,0.0,13.2,12.3,13.9
2296,0.0,0.0,0.0,,,,0.0,0.0,0.0
2297,17.0,0.8,6.1,0.0,0.0,0.0,17.0,0.8,6.1
2298,0.0,0.0,0.0,,,,0.0,0.0,0.0
2299,1.5,0.3,0.9,86.93,86.93,86.93,1.5,0.3,0.9
2300,13.9,15.5,13.5,0.0,0.0,0.0,13.9,15.5,13.5
2301,0.0,0.0,0.0,,,,0.0,0.0,0.0
2302,17.0,7.7,13.9,0.0,0.0,0.0,17.0,7.7,13.9
2303,0.0,0.0,0.0,,,,0.0,0.0,0.0
2304,0.0,0.0,0.0,,,,0.0,0.0,0.0
2305,0.0,0.0,0.0,,,,0.0,0.0,0.0
2306,0.0,0.0,0.0,,,,0.0,0.0,0.0
2307,1.3,0.2,0.8,0.0,0.0,0.0,1.3,0.2,0.8
2308,38.5,29.5,35.2,10.500805194805196,5.188101694915256,8.664261363636365,38.5,29.5,35.2
2309,2.9,1.9,2.5,0.0,0.0,0.0,2.9,1.9,2.5
2310,0.0,0.0,0.0,,,,0.0,0.0,0.0
2311,0.0,0.0,0.0,,,,0.0,0.0,0.0
2312,0.0,0.0,0.0,,,,0.0,0.0,0.0
2313,14.3,2.4,10.5,4.250349650349654,0.0,0.0,14.3,2.4,10.5
2314,0.0,0.0,0.0,,,,0.0,0.0,0.0
2315,0.0,0.0,0.0,,,,0.0,0.0,0.0
2316,0.0,0.0,0.0,,,,0.0,0.0,0.0
2317,0.0,0.0,0.0,,,,0.0,0.0,0.0
2318,9.8,1.8,3.8,375.44,299.71,367.8231578947369,9.8,1.799999999999999,3.8
2319,0.0,0.0,0.0,,,,0.0,0.0,0.0
2320,3.9,0.9,2.3,248.7884615384615,138.38,138.38,3.9,0.9,2.3
2321,0.0,0.0,0.0,,,,0.0,0.0,0.0
2322,16.4,13.0,14.7,218.909756097561,195.59,199.95238095238096,16.4,13.0,14.7
2323,0.0,0.0,0.0,,,,0.0,0.0,0.0
2324,4.6,1.7,2.6,268.91,256.36,268.91,4.6,1.7,2.6
2325,6.5,0.5,2.2,292.11846153846153,249.94,290.51,6.5,0.5,2.2
2326,17.2,2.0,12.8,192.76831395348836,156.09,169.313203125,17.2,2.0,12.8
2327,12.1,1.6,11.5,89.78,73.56,73.56,12.1,1.6,11.5
2328,11.3,2.1,5.6,0.0,0.0,0.0,11.3,2.1,5.6
2329,18.4,12.3,16.2,0.36505434782608354,0.0,0.0,18.4,12.3,16.2
2330,0.0,0.0,0.0,,,,0.0,0.0,0.0
2331,10.7,10.0,10.7,0.0,0.0,0.0,10.7,10.0,10.7
2332,0.0,0.0,0.0,,,,0.0,0.0,0.0
2333,0.0,0.0,0.0,,,,0.0,0.0,0.0
2334,0.0,0.0,0.0,,,,0.0,0.0,0.0
2335,0.0,0.0,0.0,,,,0.0,0.0,0.0
2336,0.0,0.0,0.0,,,,0.0,0.0,0.0
2337,0.0,0.0,0.0,,,,0.0,0.0,0.0
2338,0.0,0.0,0.0,,,,0.0,0.0,0.0
2339,39.2,39.2,39.2,0.0,0.0,0.0,39.2,39.2,39.2
2340,41.3,32.7,35.8,44.96307506053269,34.33519877675841,37.60427374301676,41.3,32.7,35.8
2341,3.4,1.1,2.3,113.53941176470589,106.34545454545454,111.89391304347826,3.4,1.1,2.3
2342,0.0,0.0,0.0,,,,0.0,0.0,0.0
2343,31.4,11.4,20.4,0.0,0.0,0.0,31.4,11.4,20.4
2344,0.0,0.0,0.0,,,,0.0,0.0,0.0
2345,0.0,0.0,0.0,,,,0.0,0.0,0.0
2346,0.0,0.0,0.0,,,,0.0,0.0,0.0
2347,0.0,0.0,0.0,,,,0.0,0.0,0.0
2348,0.0,0.0,0.0,,,,0.0,0.0,0.0
2349,0.0,0.0,0.0,,,,0.0,0.0,0.0
2350,0.0,0.0,0.0,,,,0.0,0.0,0.0
2351,0.0,0.0,0.0,,,,0.0,0.0,0.0
2352,0.0,0.0,0.0,,,,0.0,0.0,0.0
2353,0.0,0.0,0.0,,,,0.0,0.0,0.0
2354,0.0,0.0,0.0,,,,0.0,0.0,0.0
2355,0.0,0.0,0.0,,,,0.0,0.0,0.0
2356,0.0,0.0,0.0,,,,0.0,0.0,0.0
2357,0.0,0.0,0.0,,,,0.0,0.0,0.0
2358,0.0,0.0,0.0,,,,0.0,0.0,0.0
2359,0.0,0.0,0.0,,,,0.0,0.0,0.0
2360,40.7,24.1,30.4,25.00201474201474,15.449792531120332,20.303322368421046,40.7,24.1,30.4
2361,7.3,7.2,6.3,0.0,0.0,0.0,7.3,7.2,6.3
2362,32.4,10.7,19.7,0.0,0.0,0.0,32.4,10.7,19.7
2363,0.0,0.0,0.0,,,,0.0,0.0,0.0
2364,2.2,0.4,1.2,101.29,101.29,101.29,2.2,0.4,1.2
2365,0.0,0.0,0.0,,,,0.0,0.0,0.0
2366,12.3,13.3,13.0,45.45268292682926,45.31714285714286,45.35561538461539,12.3,13.3,13.0
2367,0.0,0.0,0.0,,,,0.0,0.0,0.0
2368,0.0,0.0,0.0,,,,0.0,0.0,0.0
2369,0.0,0.0,0.0,,,,0.0,0.0,0.0
2370,0.0,0.0,0.0,,,,0.0,0.0,0.0
2371,0.0,0.0,0.0,,,,0.0,0.0,0.0
2372,0.0,0.0,0.0,,,,0.0,0.0,0.0
2373,0.0,0.0,0.0,,,,0.0,0.0,0.0
2374,7.8,1.2,3.9,157.87846153846155,149.22,149.22,7.8,1.2,3.9
2375,0.0,0.0,0.0,,,,0.0,0.0,0.0
2376,0.0,0.0,0.0,,,,0.0,0.0,0.0
2377,0.0,0.0,0.0,,,,0.0,0.0,0.0
2378,10.9,4.5,7.9,38.03009174311927,5.418666666666671,29.322531645569626,10.9,4.5,7.9
2379,0.0,0.0,0.0,,,,0.0,0.0,0.0
2380,0.0,0.0,0.0,,,,0.0,0.0,0.0
2381,0.0,0.0,0.0,,,,0.0,0.0,0.0
2382,0.0,0.0,0.0,,,,0.0,0.0,0.0
2383,3.7,0.7,2.8,0.0,0.0,0.0,3.7,0.7,2.8
2384,0.0,0.0,0.0,,,,0.0,0.0,0.0
2385,0.0,0.0,0.0,,,,0.0,0.0,0.0
2386,0.0,0.0,0.0,,,,0.0,0.0,0.0
2387,13.5,1.6,4.9,0.0,0.0,0.0,13.5,1.6,4.9
2388,0.0,0.0,0.0,,,,0.0,0.0,0.0
2389,19.7,1.0,4.7,62.62162436548223,36.309,48.55914893617021,19.7,1.0,4.7
2390,29.6,8.0,23.7,4.508513513513514,0.0,0.0,29.6,8.0,23.7
2391,0.0,0.0,0.0,,,,0.0,0.0,0.0
2392,0.0,0.0,0.0,,,,0.0,0.0,0.0
2393,19.3,20.0,19.3,0.0,0.0,0.0,19.3,20.0,19.3
2394,0.0,0.0,0.0,,,,0.0,0.0,0.0
2395,0.0,0.0,0.0,,,,0.0,0.0,0.0
2396,0.0,0.0,0.0,,,,0.0,0.0,0.0
2397,18.5,6.8,11.3,0.0,0.0,0.0,18.5,6.8,11.3
2398,0.0,0.0,0.0,,,,0.0,0.0,0.0
2399,0.0,0.0,0.0,,,,0.0,0.0,0.0
2400,0.0,0.0,0.0,,,,0.0,0.0,0.0
2401,26.3,35.9,32.0,13.36057034220532,24.375236768802225,16.57637499999999,26.3,35.9,32.0
2402,0.0,0.0,0.0,,,,0.0,0.0,0.0
2403,0.0,0.0,0.0,,,,0.0,0.0,0.0
2404,0.0,0.0,0.0,,,,0.0,0.0,0.0
2405,0.0,0.0,0.0,,,,0.0,0.0,0.0
2406,0.0,0.0,0.0,,,,0.0,0.0,0.0
2407,0.0,0.0,0.0,,,,0.0,0.0,0.0
2408,0.0,0.0,0.0,,,,0.0,0.0,0.0
2409,0.0,0.0,0.0,,,,0.0,0.0,0.0
2410,0.0,0.0,0.0,,,,0.0,0.0,0.0
2411,0.0,0.0,0.0,,,,0.0,0.0,0.0
2412,0.0,0.0,0.0,,,,0.0,0.0,0.0
2413,0.0,0.0,0.0,,,,0.0,0.0,0.0
2414,0.0,0.0,0.0,,,,0.0,0.0,0.0
2415,0.0,0.0,0.0,,,,0.0,0.0,0.0
2416,0.0,0.0,0.0,,,,0.0,0.0,0.0
2417,0.0,0.0,0.0,,,,0.0,0.0,0.0
2418,0.0,0.0,0.0,,,,0.0,0.0,0.0
2419,0.0,0.0,0.0,,,,0.0,0.0,0.0
2420,0.0,0.0,0.0,,,,0.0,0.0,0.0
2421,0.0,0.0,0.0,,,,0.0,0.0,0.0
2422,0.0,0.0,0.0,,,,0.0,0.0,0.0
2423,5.1,1.2,2.8,261.95882352941175,221.32999999999996,251.68999999999997,5.1,1.2,2.8
2424,0.0,0.0,0.0,,,,0.0,0.0,0.0
2425,0.0,0.0,0.0,,,,0.0,0.0,0.0
2426,0.0,0.0,0.0,,,,0.0,0.0,0.0
2427,0.0,0.0,0.0,,,,0.0,0.0,0.0
2428,0.0,0.0,0.0,,,,0.0,0.0,0.0
2429,12.9,2.7,9.8,0.0,0.0,0.0,12.9,2.7,9.8
2430,0.0,0.0,0.0,,,,0.0,0.0,0.0
2431,0.0,0.0,0.0,,,,0.0,0.0,0.0
2432,3.2,3.1,1.9,0.0,0.0,0.0,3.2,3.1,1.9
2433,0.0,0.0,0.0,,,,0.0,0.0,0.0
2434,0.0,0.0,0.0,,,,0.0,0.0,0.0
2435,7.1,14.0,8.5,58.34112676056337,63.677214285714285,55.52658823529412,7.1,14.000000000000002,8.5
2436,0.0,0.0,0.0,,,,0.0,0.0,0.0
2437,43.0,3.3,25.1,30.019720930232562,0.0,0.0,43.0,3.3,25.1
2438,0.0,0.0,0.0,,,,0.0,0.0,0.0
2439,0.0,0.0,0.0,,,,0.0,0.0,0.0
2440,0.0,0.0,0.0,,,,0.0,0.0,0.0
2441,0.0,0.0,0.0,,,,0.0,0.0,0.0
2442,0.0,0.0,0.0,,,,0.0,0.0,0.0
2443,0.0,0.0,0.0,,,,0.0,0.0,0.0
2444,0.0,0.0,0.0,,,,0.0,0.0,0.0
2445,0.0,0.0,0.0,,,,0.0,0.0,0.0
2446,0.0,0.0,0.0,,,,0.0,0.0,0.0
2447,0.0,0.0,0.0,,,,0.0,0.0,0.0
2448,0.0,0.0,0.0,,,,0.0,0.0,0.0
2449,0.0,0.0,0.0,,,,0.0,0.0,0.0
2450,0.0,0.0,0.0,,,,0.0,0.0,0.0
2451,0.0,0.0,0.0,,,,0.0,0.0,0.0
2452,0.0,0.0,0.0,,,,0.0,0.0,0.0
2453,0.0,0.0,0.0,,,,0.0,0.0,0.0
2454,0.0,0.0,0.0,,,,0.0,0.0,0.0
2455,0.0,0.0,0.0,,,,0.0,0.0,0.0
2456,0.0,0.0,0.0,,,,0.0,0.0,0.0
2457,0.0,0.0,0.0,,,,0.0,0.0,0.0
2458,0.0,0.0,0.0,,,,0.0,0.0,0.0
2459,0.0,0.0,0.0,,,,0.0,0.0,0.0
2460,0.0,0.0,0.0,,,,0.0,0.0,0.0
2461,0.0,0.0,0.0,,,,0.0,0.0,0.0
2462,0.0,0.0,0.0,,,,0.0,0.0,0.0
2463,0.0,0.0,0.0,,,,0.0,0.0,0.0
2464,0.0,0.0,0.0,,,,0.0,0.0,0.0
2465,0.0,0.0,0.0,,,,0.0,0.0,0.0
2466,0.0,0.0,0.0,,,,0.0,0.0,0.0
2467,0.0,0.0,0.0,,,,0.0,0.0,0.0
2468,0.0,0.0,0.0,,,,0.0,0.0,0.0
2469,0.0,0.0,0.0,,,,0.0,0.0,0.0
2470,0.0,0.0,0.0,,,,0.0,0.0,0.0
2471,0.0,0.0,0.0,,,,0.0,0.0,0.0
2472,0.0,0.0,0.0,,,,0.0,0.0,0.0
2473,47.4,3.7,28.1,219.65386075949365,216.62864864864866,219.4779359430605,47.4,3.7,28.1
2474,0.0,0.0,0.0,,,,0.0,0.0,0.0
2475,0.0,0.0,0.0,,,,0.0,0.0,0.0
2476,0.0,0.0,0.0,,,,0.0,0.0,0.0
2477,0.0,0.0,0.0,,,,0.0,0.0,0.0
2478,0.0,0.0,0.0,,,,0.0,0.0,0.0
2479,0.0,0.0,0.0,,,,0.0,0.0,0.0
2480,10.3,0.9,3.4,160.62300970873787,93.72888888888887,98.00911764705883,10.3,0.9,3.4
2481,0.0,0.0,0.0,,,,0.0,0.0,0.0
2482,0.0,0.0,0.0,,,,0.0,0.0,0.0
2483,0.0,0.0,0.0,,,,0.0,0.0,0.0
2484,0.0,0.0,0.0,,,,0.0,0.0,0.0
2485,0.0,0.0,0.0,,,,0.0,0.0,0.0
2486,0.0,0.0,0.0,,,,0.0,0.0,0.0
2487,0.0,0.0,0.0,,,,0.0,0.0,0.0
2488,15.9,2.5,8.6,270.13,270.13,270.13,15.9,2.5,8.6
2489,0.0,0.0,0.0,,,,0.0,0.0,0.0
2490,0.0,0.0,0.0,,,,0.0,0.0,0.0
2491,0.0,0.0,0.0,,,,0.0,0.0,0.0
2492,0.0,0.0,0.0,,,,0.0,0.0,0.0
2493,0.0,0.0,0.0,,,,0.0,0.0,0.0
2494,0.0,0.0,0.0,,,,0.0,0.0,0.0
2495,0.0,0.0,0.0,,,,0.0,0.0,0.0
2496,0.0,0.0,0.0,,,,0.0,0.0,0.0
2497,0.0,0.0,0.0,,,,0.0,0.0,0.0
2498,0.0,0.0,0.0,,,,0.0,0.0,0.0
2499,0.0,0.0,0.0,,,,0.0,0.0,0.0
2500,0.0,0.0,0.0,,,,0.0,0.0,0.0
2501,0.0,0.0,0.0,,,,0.0,0.0,0.0
2502,0.0,0.0,0.0,,,,0.0,0.0,0.0
2503,0.0,0.0,0.0,,,,0.0,0.0,0.0
2504,0.0,0.0,0.0,,,,0.0,0.0,0.0
2505,0.0,0.0,0.0,,,,0.0,0.0,0.0
2506,0.0,0.0,0.0,,,,0.0,0.0,0.0
2507,0.0,0.0,0.0,,,,0.0,0.0,0.0
2508,24.2,27.9,25.5,0.0,0.0,0.0,24.2,27.9,25.5
2509,0.0,0.0,0.0,,,,0.0,0.0,0.0
2510,2.1,1.2,1.7,0.0,0.0,0.0,2.1,1.2,1.7
2511,0.0,0.0,0.0,,,,0.0,0.0,0.0
2512,8.2,2.4,5.3,0.0,0.0,0.0,8.2,2.4,5.3
2513,0.0,0.0,0.0,,,,0.0,0.0,0.0
2514,0.0,0.0,0.0,,,,0.0,0.0,0.0
2515,0.0,0.0,0.0,,,,0.0,0.0,0.0
2516,0.0,0.0,0.0,,,,0.0,0.0,0.0
2517,0.0,0.0,0.0,,,,0.0,0.0,0.0
2518,0.0,0.0,0.0,,,,0.0,0.0,0.0
2519,3.0,6.3,6.1,196.05000000000004,195.09333333333336,195.72065573770496,3.0,6.3,6.1
2520,0.0,0.0,0.0,,,,0.0,0.0,0.0
2521,12.1,0.5,3.4,0.0,0.0,0.0,12.1,0.5,3.4
2522,0.9,0.5,0.7,158.63777777777779,138.41,138.41,0.9,0.5,0.7
2523,0.0,0.0,0.0,,,,0.0,0.0,0.0
2524,0.0,0.0,0.0,,,,0.0,0.0,0.0
2525,0.0,0.0,0.0,,,,0.0,0.0,0.0
2526,4.3,0.3,2.7,0.0,0.0,0.0,4.3,0.3,2.7
2527,0.0,0.0,0.0,,,,0.0,0.0,0.0
2528,14.8,5.5,14.3,0.0,0.0,0.0,14.8,5.5,14.3
2529,0.0,0.0,0.0,,,,0.0,0.0,0.0
2530,0.0,0.0,0.0,,,,0.0,0.0,0.0
2531,5.2,3.8,4.6,0.0,0.0,0.0,5.2,3.8,4.6
2532,0.0,0.0,0.0,,,,0.0,0.0,0.0
2533,10.7,1.3,4.0,0.0,0.0,0.0,10.7,1.3,4.0
2534,0.0,0.0,0.0,,,,0.0,0.0,0.0
2535,0.0,0.0,0.0,,,,0.0,0.0,0.0
2536,4.4,1.0,2.7,0.0,0.0,0.0,4.4,1.0,2.7
2537,3.6,1.2,2.4,0.0,0.0,0.0,3.6,1.2,2.4
2538,0.0,0.0,0.0,,,,0.0,0.0,0.0
2539,31.1,29.4,29.5,0.0,0.0,0.0,31.1,29.4,29.5
2540,1.8,4.2,1.3,0.0,0.0,0.0,1.8,4.2,1.3
2541,0.0,0.0,0.0,,,,0.0,0.0,0.0
2542,1.1,30.6,18.5,0.0,0.0,0.0,1.1,30.6,18.5
2543,0.0,0.0,0.0,,,,0.0,0.0,0.0
2544,0.0,0.0,0.0,,,,0.0,0.0,0.0
2545,2.4,0.4,1.4,0.0,0.0,0.0,2.4,0.4,1.4
2546,0.0,0.0,0.0,,,,0.0,0.0,0.0
2547,0.0,0.0,0.0,,,,0.0,0.0,0.0
2548,6.7,11.9,4.9,0.0,0.0,0.0,6.7,11.9,4.9
2549,0.0,0.0,0.0,,,,0.0,0.0,0.0
2550,0.0,0.0,0.0,,,,0.0,0.0,0.0
2551,0.0,0.0,0.0,,,,0.0,0.0,0.0
2552,29.2,17.9,23.6,0.0,0.0,0.0,29.2,17.9,23.6
2553,0.0,0.0,0.0,,,,0.0,0.0,0.0
2554,8.8,4.6,6.5,0.0,0.0,0.0,8.8,4.6,6.5
2555,0.0,0.0,0.0,,,,0.0,0.0,0.0
2556,0.0,0.0,0.0,,,,0.0,0.0,0.0
2557,0.0,0.0,0.0,,,,0.0,0.0,0.0
2558,0.0,0.0,0.0,,,,0.0,0.0,0.0
2559,0.0,0.0,0.0,,,,0.0,0.0,0.0
2560,32.5,10.8,21.5,8.604123076923079,0.0,0.0,32.5,10.8,21.5
2561,0.0,0.0,0.0,,,,0.0,0.0,0.0
2562,19.4,18.4,19.6,0.0,0.0,0.0,19.4,18.4,19.6
2563,0.0,0.0,0.0,,,,0.0,0.0,0.0
2564,0.0,0.0,0.0,,,,0.0,0.0,0.0
2565,0.0,0.0,0.0,,,,0.0,0.0,0.0
2566,8.4,1.1,4.1,0.0,0.0,0.0,8.4,1.1,4.1
2567,6.5,3.1,4.1,0.0,0.0,0.0,6.5,3.1,4.1
2568,0.0,0.0,0.0,,,,0.0,0.0,0.0
2569,0.0,0.0,0.0,,,,0.0,0.0,0.0
2570,0.0,0.0,0.0,,,,0.0,0.0,0.0
2571,0.0,0.0,0.0,,,,0.0,0.0,0.0
2572,0.0,0.0,0.0,,,,0.0,0.0,0.0
2573,0.0,0.0,0.0,,,,0.0,0.0,0.0
2574,0.0,0.0,0.0,,,,0.0,0.0,0.0
2575,0.0,0.0,0.0,,,,0.0,0.0,0.0
2576,0.0,0.0,0.0,,,,0.0,0.0,0.0
2577,3.1,1.5,2.3,0.0,0.0,0.0,3.1,1.5,2.3
2578,0.0,0.0,0.0,,,,0.0,0.0,0.0
2579,0.0,0.0,0.0,,,,0.0,0.0,0.0
2580,14.2,1.4,8.6,4.249647887323944,0.0,0.0,14.2,1.4,8.6
2581,0.0,0.0,0.0,,,,0.0,0.0,0.0
2582,4.0,0.6,2.3,0.0,0.0,0.0,4.0,0.6,2.3
2583,1.5,0.8,1.1,0.0,0.0,0.0,1.5,0.8,1.1
2584,7.0,5.4,6.4,0.0,0.0,0.0,7.0,5.4,6.4
2585,0.0,0.0,0.0,,,,0.0,0.0,0.0
2586,6.8,8.2,7.7,0.0,0.0,0.0,6.8,8.2,7.7
2587,4.5,1.8,3.0,0.0,0.0,0.0,4.5,1.8,3.0
2588,0.0,0.0,0.0,,,,0.0,0.0,0.0
2589,0.0,0.0,0.0,,,,0.0,0.0,0.0
2590,10.1,10.4,10.7,0.0,0.0,0.0,10.1,10.4,10.7
2591,6.0,1.6,3.4,0.0,0.0,0.0,6.0,1.6,3.4
2592,0.0,0.0,0.0,,,,0.0,0.0,0.0
2593,0.0,0.0,0.0,,,,0.0,0.0,0.0
2594,23.2,20.3,23.7,61.21650862068965,55.946009852216754,61.99485232067511,23.199999999999996,20.299999999999997,23.699999999999996
2595,11.9,5.3,7.2,0.0,0.0,0.0,11.9,5.3,7.2
2596,0.0,0.0,0.0,,,,0.0,0.0,0.0
2597,0.0,0.0,0.0,,,,0.0,0.0,0.0
2598,0.0,0.0,0.0,,,,0.0,0.0,0.0
2599,0.0,0.0,0.0,,,,0.0,0.0,0.0
2600,0.0,0.0,0.0,,,,0.0,0.0,0.0
2601,0.0,0.0,0.0,,,,0.0,0.0,0.0
2602,0.0,0.0,0.0,,,,0.0,0.0,0.0
2603,1.6,0.1,0.8,302.48,302.48,362.12,1.6,0.1,0.8
2604,0.0,0.0,0.0,,,,0.0,0.0,0.0
2605,3.3,0.3,1.9,187.5,187.5,187.5,3.3,0.3,1.9
2606,0.0,0.0,0.0,,,,0.0,0.0,0.0
2607,0.0,0.0,0.0,,,,0.0,0.0,0.0
2608,0.0,0.0,0.0,,,,0.0,0.0,0.0
2609,5.3,0.4,2.4,428.5899999999999,428.59,428.59000000000003,5.3,0.4,2.4
2610,0.0,0.0,0.0,,,,0.0,0.0,0.0
2611,14.1,14.4,15.3,294.76276595744685,270.23,279.1954901960785,14.1,14.4,15.3
2612,8.3,1.4,3.4,312.58,283.7,312.58,8.3,1.4,3.4
2613,0.0,0.0,0.0,,,,0.0,0.0,0.0
2614,0.0,0.0,0.0,,,,0.0,0.0,0.0
2615,2.8,1.2,1.7,318.54,212.34,266.62,2.8,1.2,1.7
2616,18.5,3.9,6.8,120.49518918918919,118.25,118.25,18.5,3.9,6.8
2617,3.6,2.2,4.2,93.12,93.12,93.12,3.6,2.2,4.2
2618,11.5,2.0,9.6,414.44000000000005,362.52,362.52,11.5,2.0,9.6
2619,0.0,0.0,0.0,,,,0.0,0.0,0.0
2620,0.0,0.0,0.0,,,,0.0,0.0,0.0
2621,0.0,0.0,0.0,,,,0.0,0.0,0.0
2622,0.0,0.0,0.0,,,,0.0,0.0,0.0
2623,0.0,0.0,0.0,,,,0.0,0.0,0.0
2624,0.0,0.0,0.0,,,,0.0,0.0,0.0
2625,0.0,0.0,0.0,,,,0.0,0.0,0.0
2626,0.0,0.0,0.0,,,,0.0,0.0,0.0
2627,0.0,0.0,0.0,,,,0.0,0.0,0.0
2628,0.0,0.0,0.0,,,,0.0,0.0,0.0
2629,22.8,11.2,24.9,0.0,0.0,0.0,22.8,11.2,24.9
2630,0.0,0.0,0.0,,,,0.0,0.0,0.0
2631,0.0,0.0,0.0,,,,0.0,0.0,0.0
2632,2.5,0.6,1.5,100.75,100.75,100.75,2.5,0.6,1.5
2633,9.6,0.9,4.0,23.672812499999992,0.0,0.0,9.6,0.9,4.0
2634,20.0,2.1,7.4,0.0,0.0,0.0,20.0,2.1,7.4
2635,0.0,0.0,0.0,,,,0.0,0.0,0.0
2636,0.0,0.0,0.0,,,,0.0,0.0,0.0
2637,6.9,8.7,6.9,0.0,0.0,0.0,6.9,8.7,6.9
2638,0.0,0.0,0.0,,,,0.0,0.0,0.0
2639,2.6,0.5,1.7,0.0,0.0,0.0,2.6,0.5,1.7
2640,3.9,0.4,1.8,0.0,0.0,0.0,3.9,0.4,1.8
2641,0.0,0.0,0.0,,,,0.0,0.0,0.0
2642,0.0,0.0,0.0,,,,0.0,0.0,0.0
2643,10.8,2.4,4.1,348.36,294.08,348.36,10.8,2.4,4.1
2644,0.0,0.0,0.0,,,,0.0,0.0,0.0
2645,7.1,1.8,4.8,492.59,443.08,492.59,7.1,1.8,4.8
2646,0.0,0.0,0.0,,,,0.0,0.0,0.0
2647,0.0,0.0,0.0,,,,0.0,0.0,0.0
2648,5.9,1.8,4.0,392.7300000000001,318.65,324.20599999999996,5.9,1.8,4.0
2649,0.0,0.0,0.0,,,,0.0,0.0,0.0
2650,0.0,0.0,0.0,,,,0.0,0.0,0.0
